,word,sent,order,search_word,relation
3996,beaver,karvahattu is a translation of beaver.,1,beaver,Synonym
3997,beaver,barba is a translation of beaver.,1,beaver,Synonym
3998,beaver,beaver is a type of beard.,1,beaver,IsA
3999,beaver,silmikko is a translation of beaver.,1,beaver,Synonym
4000,beaver,bizar is a translation of beaver.,1,beaver,Synonym
4001,beaver,oregonilainen is a translation of Beaver.,1,beaver,Synonym
4002,beaver,castor is a translation of beaver.,1,beaver,Synonym
4003,beaver,bekerja keras is a translation of beaver.,1,beaver,Synonym
4004,beaver,castor is a translation of beaver.,1,beaver,Synonym
4005,beaver,beaver away is a synonym of beaver.,1,beaver,Synonym
4006,beaver,bavera is a translation of beaver.,1,beaver,Synonym
4007,beaver,beaver is a way to work.,1,beaver,MannerOf
4008,beaver,You are likely to find a beaver in woodlands.,1,beaver,AtLocation
4009,beaver,parrakas mies is a translation of beaver.,1,beaver,Synonym
4010,beaver,barbotto is a translation of beaver.,1,beaver,Synonym
4011,beaver,beaver is a type of fur.,1,beaver,IsA
4012,beaver,barbozzo is a translation of beaver.,1,beaver,Synonym
4013,beaver,beaver is related to dam.,1,beaver,RelatedTo
4014,beaver,beaver is related to animal.,1,beaver,RelatedTo
4015,beaver,You are likely to find a beaver in comics.,1,beaver,AtLocation
4016,beaver,You are likely to find a beaver in your face.,1,beaver,AtLocation
4017,beaver,You are likely to find a beaver in the forrest.,1,beaver,AtLocation
4018,beaver,a beaver is a type of rodent.,1,beaver,IsA
4019,beaver,You are likely to find a beaver in australia.,1,beaver,AtLocation
4020,beaver,You are likely to find a beaver in Windsor.,1,beaver,AtLocation
4021,beaver,You are likely to find a beaver in New York.,1,beaver,AtLocation
4022,beaver,You are likely to find a beaver in New Jersey.,1,beaver,AtLocation
4023,beaver,You are likely to find a beaver in a woodland pond.,1,beaver,AtLocation
4024,beaver,The beaver is a large rodent.,1,beaver,IsA
4025,beaver,You are likely to find a beaver in Pennslyvania.,1,beaver,AtLocation
4026,beaver,You are likely to find a beaver in a small rivier.,1,beaver,AtLocation
4027,beaver,You are likely to find a beaver in a strip club.,1,beaver,AtLocation
4028,beaver,You are likely to find a beaver in damm.,1,beaver,AtLocation
4029,beaver,You are likely to find a beaver in British Columbia.,1,beaver,AtLocation
4030,beaver,You are likely to find a beaver in a fur trap.,1,beaver,AtLocation
4031,beaver,You are likely to find a beaver in a cartoon.,1,beaver,AtLocation
4032,beaver,The beaver is the national animal of Canada.,1,beaver,DefinedAs
4033,beaver,You are likely to find a beaver in the process of building a dam.,1,beaver,AtLocation
4034,beaver,You are likely to find a beaver in Mackinaw.,1,beaver,AtLocation
4035,beaver,You are likely to find a beaver in the countryside.,1,beaver,AtLocation
4036,beaver,You are likely to find a beaver in a pair of pants.,1,beaver,AtLocation
4037,beaver,You are likely to find a beaver in Beaver Valley.,1,beaver,AtLocation
4038,beaver,You are likely to find a beaver in a frenchmans beaver trap.,1,beaver,AtLocation
4039,beaver,You are likely to find a beaver in Washington.,1,beaver,AtLocation
4040,beaver,You are likely to find a beaver in the process of making a dam.,1,beaver,AtLocation
4041,beaver,You are likely to find a beaver in a lake or river.,1,beaver,AtLocation
4042,beaver,A beaver is typically near a dam.,1,beaver,LocatedNear
4043,beaver,You are likely to find a beaver in stew.,1,beaver,AtLocation
4044,beaver,You are likely to find a beaver in a river or stream.,1,beaver,AtLocation
4045,beaver,You are likely to find a beaver in wetlands.,1,beaver,AtLocation
4046,beaver,You are likely to find a beaver in a millpond.,1,beaver,AtLocation
4047,beaver,You are likely to find a beaver in a park.,1,beaver,AtLocation
4048,beaver,You are likely to find a beaver in Montreal.,1,beaver,AtLocation
4049,beaver,You are likely to find a beaver in an American pond.,1,beaver,AtLocation
4050,beaver,You are likely to find a beaver in Quebec.,1,beaver,AtLocation
4051,beaver,You are likely to find a beaver in Muscogee River.,1,beaver,AtLocation
4052,beaver,You are likely to find a beaver in fresh water.,1,beaver,AtLocation
4053,beaver,You are likely to find a beaver in history.,1,beaver,AtLocation
4054,beaver,You are likely to find a beaver in the act of building a dam.,1,beaver,AtLocation
4055,beaver,You are likely to find a beaver in in the wild.,1,beaver,AtLocation
4056,beaver,You are likely to find a beaver in Boston.,1,beaver,AtLocation
4057,beaver,You are likely to find a beaver in nature.,1,beaver,AtLocation
4058,beaver,You are likely to find a beaver in a brass rat.,1,beaver,AtLocation
4059,beaver,You are likely to find a beaver in a hut.,1,beaver,AtLocation
4060,beaver,a beaver can make a dam.,1,beaver,CapableOf
4061,beaver,You are likely to find a beaver in a brook.,1,beaver,AtLocation
4062,beaver,You are likely to find a beaver in a rude joke.,1,beaver,AtLocation
4063,beaver,A beaver has four legs.,1,beaver,HasA
4064,beaver,You are likely to find a beaver in a den.,1,beaver,AtLocation
4065,beaver,You are likely to find a beaver in a small stream in the country.,1,beaver,AtLocation
4066,beaver,You are likely to find a beaver in a wooded area.,1,beaver,AtLocation
4067,beaver,You are likely to find a beaver in the woods near a stream.,1,beaver,AtLocation
4068,beaver,You are likely to find a beaver in a stream in the wilderness.,1,beaver,AtLocation
4069,beaver,You are likely to find a beaver in a low river.,1,beaver,AtLocation
4070,beaver,You are likely to find a beaver in a Michigan river.,1,beaver,AtLocation
4071,beaver,You are likely to find a beaver in a bwaver pond.,1,beaver,AtLocation
4072,beaver,You are likely to find a beaver in the wilderness of North America.,1,beaver,AtLocation
4073,beaver,You are likely to find a beaver in an American stream building a dam.,1,beaver,AtLocation
4074,beaver,You are likely to find a beaver in america.,1,beaver,AtLocation
4075,beaver,You are likely to find a beaver in american forests.,1,beaver,AtLocation
4076,beaver,You are likely to find a beaver in MIT.,1,beaver,AtLocation
4077,beaver,You are likely to find a beaver in Kentucky.,1,beaver,AtLocation
4078,beaver,You are likely to find a beaver in Beaver College.,1,beaver,AtLocation
4079,beaver,You are likely to find a beaver in the wilderness in North America.,1,beaver,AtLocation
4080,beaver,You are likely to find a beaver in jungle.,1,beaver,AtLocation
4081,beaver,You are likely to find a beaver in a beaver den.,1,beaver,AtLocation
4082,beaver,You are likely to find a beaver in the dictionary.,1,beaver,AtLocation
4083,beaver,A beaver can put on a facinating performance.,1,beaver,CapableOf
4084,beaver,You are likely to find a beaver in a hole in a stream bank.,1,beaver,AtLocation
4085,beaver,You are likely to find a beaver in a trap.,1,beaver,AtLocation
4086,beaver,You are likely to find a beaver in a museum.,1,beaver,AtLocation
4087,beaver,You are likely to find a beaver in bed.,1,beaver,AtLocation
4088,beaver,You are likely to find a beaver in a beaver warren.,1,beaver,AtLocation
4089,beaver,You are likely to find a beaver in Montana.,1,beaver,AtLocation
4090,beaver,You are likely to find a beaver in a small river or creek.,1,beaver,AtLocation
4091,beaver,You are likely to find a beaver in a body of water.,1,beaver,AtLocation
4092,beaver,You are likely to find a beaver in the wild.,1,beaver,AtLocation
4093,beaver,You are likely to find a beaver in the woodss.,1,beaver,AtLocation
4094,beaver,You are likely to find a beaver in Coorado.,1,beaver,AtLocation
4095,beaver,You are likely to find a beaver in Maine.,1,beaver,AtLocation
4096,beaver,You are likely to find a beaver in a book.,1,beaver,AtLocation
4097,beaver,You are likely to find a beaver in the vicinty of water.,1,beaver,AtLocation
4098,beaver,You are likely to find a beaver in a small river.,1,beaver,AtLocation
4099,beaver,You are likely to find a beaver in the great outdoors.,1,beaver,AtLocation
4100,beaver,You are likely to find a beaver in a dam on a river.,1,beaver,AtLocation
4101,beaver,You are likely to find a beaver in Ohio.,1,beaver,AtLocation
4102,beaver,You are likely to find a beaver in Michigan.,1,beaver,AtLocation
4103,beaver,You are likely to find a beaver in a wooded stream or lake.,1,beaver,AtLocation
4104,beaver,a beaver can build a dam.,1,beaver,CapableOf
4105,beaver,You are likely to find a beaver in a partially submerged lodge.,1,beaver,AtLocation
4106,beaver,beaver is related to teeth.,1,beaver,RelatedTo
4107,beaver,beaver is related to big.,1,beaver,RelatedTo
4108,beaver,beaver is related to tail.,1,beaver,RelatedTo
4109,beaver,squirrel is related to beaver.,1,beaver,RelatedTo
4110,beaver,beaver is related to rodent.,1,beaver,RelatedTo
4111,beaver,otter is related to beaver.,1,beaver,RelatedTo
4112,beaver,beaver is related to builds.,1,beaver,RelatedTo
4113,beaver,beaver is related to builds dams.,1,beaver,RelatedTo
4114,beaver,beaver is related to dams.,1,beaver,RelatedTo
4115,beaver,beaver is related to dam builder.,1,beaver,RelatedTo
4116,beaver,beaver is related to builder.,1,beaver,RelatedTo
4117,beaver,beaver is related to big tail.,1,beaver,RelatedTo
4118,beaver,beaver is related to water dam.,1,beaver,RelatedTo
4119,beaver,beaver is related to water.,1,beaver,RelatedTo
4120,beaver,beaver is related to big teeth.,1,beaver,RelatedTo
4121,beaver,mink is related to beaver.,1,beaver,RelatedTo
4122,beaver,beaver is related to flat tail.,1,beaver,RelatedTo
4123,beaver,beaver is related to flat.,1,beaver,RelatedTo
4124,beaver,beaver is related to buck.,1,beaver,RelatedTo
4125,beaver,beaver is related to buck teeth.,1,beaver,RelatedTo
4126,beaver,beaver is related to toothy.,1,beaver,RelatedTo
4127,beaver,beaver is related to toothy animal.,1,beaver,RelatedTo
4128,beaver,beaver is related to genitalia.,1,beaver,RelatedTo
4129,beaver,beaver is related to female genitalia.,1,beaver,RelatedTo
4130,beaver,beaver is related to female.,1,beaver,RelatedTo
4131,beaver,beaver is related to sharp teeth.,1,beaver,RelatedTo
4132,beaver,beaver is related to sharp.,1,beaver,RelatedTo
4133,beaver,beaver is related to leave.,1,beaver,RelatedTo
4134,beaver,beaver is related to leave it.,1,beaver,RelatedTo
4135,beaver,beaver is related to furry.,1,beaver,RelatedTo
4136,beaver,bereavement is related to beaver.,1,beaver,RelatedTo
4137,beaver,beaver is related to industrious animal.,1,beaver,RelatedTo
4138,beaver,beaver is related to industrious.,1,beaver,RelatedTo
4139,beaver,beaver is related to swimming animal.,1,beaver,RelatedTo
4140,beaver,beaver is related to dam animal.,1,beaver,RelatedTo
4141,beaver,beaver is related to swimming.,1,beaver,RelatedTo
4142,zebra,Zebra is a translation of zebra.,1,zebra,Synonym
4143,zebra,horse is related to zebra.,1,zebra,RelatedTo
4144,zebra,kuda belang is a translation of zebra.,1,zebra,Synonym
4145,zebra,common zebra is a type of zebra.,1,zebra,IsA
4146,zebra,mountain zebra is a type of zebra.,1,zebra,IsA
4147,zebra,seepra is a translation of zebra.,1,zebra,Synonym
4148,zebra,kuda belang is a translation of zebra.,1,zebra,Synonym
4149,zebra,zebra is a translation of zebra.,1,zebra,Synonym
4150,zebra,sebra is a translation of zebra.,1,zebra,Synonym
4151,zebra,kuda habluk is a translation of zebra.,1,zebra,Synonym
4152,zebra,kuda zebra is a translation of zebra.,1,zebra,Synonym
4153,zebra,zebra is a translation of zebra.,1,zebra,Synonym
4154,zebra,zebra is a translation of zebra.,1,zebra,Synonym
4155,zebra,cebra is a translation of zebra.,1,zebra,Synonym
4156,zebra,zebra is a translation of zebra.,1,zebra,Synonym
4157,zebra,kuda habluk is a translation of zebra.,1,zebra,Synonym
4158,zebra,zebra is a translation of zebra.,1,zebra,Synonym
4159,zebra,zebra is a type of equine.,1,zebra,IsA
4160,zebra,zebra is a translation of zebra.,1,zebra,Synonym
4161,zebra,a zebra has stripes.,1,zebra,HasA
4162,zebra,A Zebra is an African equine species.,1,zebra,IsA
4163,zebra,A Zebra is a kind of animal.,1,zebra,IsA
4164,zebra,a zebra has eyes.,1,zebra,HasA
4165,zebra,A zebra has a nose.,1,zebra,HasA
4166,zebra,stripe is related to zebra.,1,zebra,RelatedTo
4167,pig,pig is related to animal.,1,pig,RelatedTo
4168,pig,pig is related to pork.,1,pig,RelatedTo
4169,pig,pig is related to bacon.,1,pig,RelatedTo
4170,pig,pig is related to hog.,1,pig,RelatedTo
4171,pig,pig is related to oink.,1,pig,RelatedTo
4172,pig,pig is related to farm.,1,pig,RelatedTo
4173,pig,boar is related to pig.,1,pig,RelatedTo
4174,pig,pig is related to swine.,1,pig,RelatedTo
4175,pig,pig is related to farm animal.,1,pig,RelatedTo
4176,pig,sow is related to pig.,1,pig,RelatedTo
4177,pig,pig is related to ham.,1,pig,RelatedTo
4178,pig,pig is related to snout.,1,pig,RelatedTo
4179,pig,pig it is a synonym of pig.,1,pig,Synonym
4180,pig,harkkometalli is a translation of pig.,1,pig,Synonym
4181,pig,pig is a synonym of bull.,1,pig,Synonym
4182,pig,porc is a translation of pig.,1,pig,Synonym
4183,pig,pig is a synonym of farrow.,1,pig,Synonym
4184,pig,porsastella is a translation of pig.,1,pig,Synonym
4185,pig,cochon is a translation of pig.,1,pig,Synonym
4186,pig,a pig can find truffles.,1,pig,CapableOf
4187,pig,pig is a type of ingot.,1,pig,IsA
4188,pig,raakarauta is a translation of pig.,1,pig,Synonym
4189,pig,pig is a synonym of hog.,1,pig,Synonym
4190,pig,agoa is a translation of pig.,1,pig,Synonym
4191,pig,brique is a translation of pig.,1,pig,Synonym
4192,pig,pig can find a truffle.,1,pig,CapableOf
4193,pig,pig is a synonym of hog.,1,pig,Synonym
4194,pig,cochon is a translation of pig.,1,pig,Synonym
4195,pig,porc is a translation of pig.,1,pig,Synonym
4196,pig,pig is a synonym of pig bed.,1,pig,Synonym
4197,pig,pig is a synonym of devour.,1,pig,Synonym
4198,pig,pig is a synonym of slob.,1,pig,Synonym
4199,pig,pig is a way to live.,1,pig,MannerOf
4200,pig,porcin is a translation of pig.,1,pig,Synonym
4201,pig,hog is related to pig.,1,pig,RelatedTo
4202,pig,pig is related to dirty.,1,pig,RelatedTo
4203,pig,pork is related to pig.,1,pig,RelatedTo
4204,pig,pig is related to oink oink.,1,pig,RelatedTo
4205,pig,pig is related to porcine.,1,pig,RelatedTo
4206,pig,pig is related to tail.,1,pig,RelatedTo
4207,pig,pig is related to boar.,1,pig,RelatedTo
4208,pig,pig is related to pork animal.,1,pig,RelatedTo
4209,pig,pig is related to mud.,1,pig,RelatedTo
4210,pig,pig is related to curly.,1,pig,RelatedTo
4211,pig,pig is related to source.,1,pig,RelatedTo
4212,pig,pig is related to curly tail.,1,pig,RelatedTo
4213,pig,pig is related to sty.,1,pig,RelatedTo
4214,pig,a pig can be found on a farm.,1,pig,ReceivesAction
4215,pig,A pig can be rolling in mud.,1,pig,HasProperty
4216,pig,the pig was eate.,1,pig,IsA
4217,pig,You are likely to find a pig in a poke.,1,pig,AtLocation
4218,pig,You are likely to find a pig in mud.,1,pig,AtLocation
4219,pig,a piglet is a pig.,1,pig,IsA
4220,pig,Somewhere a pig can be is in a pen.,1,pig,AtLocation
4221,pig,Alice was a pig.,1,pig,IsA
4222,pig,A snout is part of a pig.,1,pig,PartOf
4223,pig,An activity a pig can do is wallow.,1,pig,CapableOf
4224,pig,clothing is to suit as animal is to pig.,1,pig,IsA
4225,pig,pig is related to farms.,1,pig,RelatedTo
4226,pig,pig is related to mammal.,1,pig,RelatedTo
4227,pig,pig is related to sow.,1,pig,RelatedTo
4228,pig,pig is related to bacon animal.,1,pig,RelatedTo
4229,pig,pig is related to barnyard.,1,pig,RelatedTo
4230,pig,pig is related to barnyard animal.,1,pig,RelatedTo
4231,pig,pig is related to dirty animal.,1,pig,RelatedTo
4232,pig,pig is related to pork source.,1,pig,RelatedTo
4233,pig,pig is related to oink animal.,1,pig,RelatedTo
4234,pig,pig is related to porcine animal.,1,pig,RelatedTo
4235,pig,pig is related to food.,1,pig,RelatedTo
4236,pig,pig is related to meat.,1,pig,RelatedTo
4237,pig,pig is related to ham animal.,1,pig,RelatedTo
4238,pig,pig is related to oinks.,1,pig,RelatedTo
